cycle,time,temp,0,0,0,1.5,1.5,1.5,3,3,3,6,6,6,12.5,12.5,12.5,25,25,25
1,0,23.4,0.1419,0.1352,0.1313,0.3095,0.3038,0.3273,0.3134,0.3053,0.3167,0.3232,0.3324,0.3248,0.327,0.3145,0.3174,0.3173,0.3301,0.3353
2,6.46,23.2,0.1303,0.1315,0.1365,0.3124,0.3059,0.3271,0.3147,0.3086,0.3168,0.3248,0.333,0.3253,0.3285,0.3163,0.3229,0.3216,0.3322,0.3341
3,12.899,23.3,0.1292,0.1308,0.1377,0.3126,0.3077,0.3263,0.3177,0.3116,0.3227,0.3276,0.335,0.324,0.3321,0.3183,0.3252,0.3309,0.3354,0.3377
4,19.339,23.5,0.1292,0.1311,0.137,0.3176,0.3089,0.3314,0.3182,0.3132,0.3207,0.33,0.3371,0.3277,0.3369,0.3197,0.3284,0.3349,0.3386,0.3408
5,25.777,23.5,0.1294,0.1302,0.132,0.3155,0.3093,0.3289,0.3175,0.3171,0.3214,0.3298,0.3394,0.3297,0.3361,0.3229,0.3294,0.3381,0.3433,0.3461
6,32.198,23.6,0.1294,0.1311,0.1325,0.3151,0.3091,0.3293,0.3176,0.3166,0.3219,0.3339,0.3438,0.332,0.3395,0.3254,0.3308,0.3419,0.3485,0.3494
7,38.618,23.3,0.1294,0.1305,0.1358,0.32,0.3097,0.3314,0.3183,0.3252,0.3241,0.3336,0.3424,0.3322,0.343,0.326,0.3373,0.3431,0.3527,0.3539
8,45.061,23.4,0.1292,0.1313,0.1317,0.3204,0.3116,0.3325,0.3201,0.319,0.3239,0.3361,0.3457,0.334,0.3449,0.3295,0.3372,0.3462,0.354,0.3553
9,51.5,23.5,0.129,0.1303,0.1357,0.3191,0.311,0.3323,0.3209,0.321,0.3259,0.3361,0.3436,0.3332,0.3457,0.3319,0.3382,0.3502,0.3584,0.3594
10,57.939,23.4,0.1293,0.1306,0.1319,0.3204,0.3152,0.3398,0.3216,0.3228,0.3253,0.3368,0.3444,0.3361,0.3481,0.3343,0.34,0.3552,0.3618,0.3599